quality_issue_id,normalized_row_id,episode_id,issue_type,severity,raw_value,suggested_value,status
dq_056860de9d5958f1,nr_fd40fdeac8c3fa45,ep_c4a83453b5f99735,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4e2e5350c8e45e72,nr_fd40fdeac8c3fa45,ep_c4a83453b5f99735,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e1a2cc4a65a6a996,nr_911649688e2fc679,ep_47d25fbe21b6e97b,MANUAL_RUT_OVERRIDE,LOW,6110153-5,,RESOLVED_AUTO
dq_0ed426a31a2831e9,nr_911649688e2fc679,ep_47d25fbe21b6e97b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c896a6ad91a806d7,nr_2abec8b09a9791a6,ep_da1921b8117bf970,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_048f3e5adc51d799,nr_2abec8b09a9791a6,ep_da1921b8117bf970,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_8a87a8806a103858,nr_f451c3321792c567,ep_cea0e142fcec93db,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_eacb80e1c53f6543,nr_440aabddef88d097,ep_bd428f1eef6ab08f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_614923bfc15191e7,nr_bcedfb6cc10ebee0,ep_7c193a2a096ab334,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_9ec1f1d2018c0348,nr_d846fe7d19d57165,ep_dfbf98a415e2e25c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_360ccce90923a75e,nr_d846fe7d19d57165,ep_dfbf98a415e2e25c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_22be8b55fab48f73,nr_d3787ad98d71cd00,ep_0309d73527bc2c0d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_624290433f96a330,nr_18e63a262d0c8a9b,ep_c4ebbd6378c0b286,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f7af2e7117c6a686,nr_18e63a262d0c8a9b,ep_c4ebbd6378c0b286,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_14a928e78bfbf7b3,nr_ae3f9d89f90289de,ep_1ec636dde442ea15,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_da74b8c18626524e,nr_7af0eb025104ee26,ep_5a025472a86ffd22,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4b897899247bc59a,nr_054c6d04446506d0,ep_a9152bc0ff350d12,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_baba54032f85fa9c,nr_054c6d04446506d0,ep_a9152bc0ff350d12,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_66f9209bbc83a736,nr_bd45c757840d466d,ep_3884e777051177da,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_8ef9dddfbf7af510,nr_bd45c757840d466d,ep_3884e777051177da,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e8dcda55204c0348,nr_9fade0359e541fb8,ep_01fa54b84509788d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_77b440671f81749d,nr_2cf45b9d37e36d55,ep_038961d4239fc38d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b38985a9c191294b,nr_e8bee821b5a0f4c7,ep_2b7f4abb9b973b09,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f377b6f3df482542,nr_e8bee821b5a0f4c7,ep_2b7f4abb9b973b09,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_84ed3f326a171be2,nr_ce137a2399abe129,ep_2d3d54d936230d61,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_87ddb3ba0aaad55d,nr_ce137a2399abe129,ep_2d3d54d936230d61,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_d704a77089841484,nr_91a97758f8a1d4a2,ep_9c6a0cc0011cbead,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f9b2e9489cc53601,nr_91448841a045d2dd,ep_ba5e0f11066d8d24,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_95984b34e35a0127,nr_8c6482c7a889a15b,ep_4a2f40c6cea8d00a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_fe9e917503dfccc7,nr_e5a51c7285a03354,ep_b71fbb9cea8d13d6,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_1306af25192a8209,nr_e5a51c7285a03354,ep_b71fbb9cea8d13d6,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a15e7c2766cfca14,nr_0f73c3d5a152feb4,ep_1ebf1b7c19673e71,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_23048cd19a75b428,nr_0f73c3d5a152feb4,ep_1ebf1b7c19673e71,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_862f809042e536f8,nr_21fadf1e910c11cf,ep_20a7d4fc2a2afb5b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_548f1b064cde3ab0,nr_056deca764be028d,ep_f4e05d693cebd795,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_0edb29425481e794,nr_056deca764be028d,ep_f4e05d693cebd795,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_bc7efaa3e83dd909,nr_25d6adf8fbf4a6da,ep_ace649c02ad9d9f3,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f979d381d5fc1568,nr_0e0b9a8b14d8020d,ep_1e7a76fc1c0a9d4c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_fc0138b8ed2864e9,nr_32ce2ffab8ab7846,ep_f65da994b2165975,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a9c20876c659f9e5,nr_32ce2ffab8ab7846,ep_f65da994b2165975,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5fad11bcb29de693,nr_32ce2ffab8ab7846,ep_f65da994b2165975,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ffb02b59d6075258,nr_cd9d16defac8716b,ep_483c95136cb489c1,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_47435f6e8d19f8f7,nr_64f9965b0c149299,ep_cb0800d5d2ea33c2,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_bb581947dd79bc7e,nr_6e32521d35ac690e,ep_4140cfd2c170771b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_22e4db85a6656c29,nr_1e1e31980e2bf676,ep_6203b7b4905b87b5,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_dca962e0f7785151,nr_52c40353fb0415dd,ep_a438ea872a0e50d0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_76e7b304c2f3c5e8,nr_e8dbe1a813623442,ep_ffbe8fa9ead8f596,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f6ffe51d45df055b,nr_e8dbe1a813623442,ep_ffbe8fa9ead8f596,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b1e3370df61d1a71,nr_3d19e4a34ae1bec8,ep_6a64939d16af353e,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_8ac608a6e56ab76c,nr_bfeac17b1798a529,ep_18afea4e95efa47a,MANUAL_RUT_OVERRIDE,LOW,22677595-1,,RESOLVED_AUTO
dq_d4101a0be66fc2b8,nr_75d3caca73795084,ep_7b20cdba2e3851a7,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_970a1a4c30794a18,nr_75d3caca73795084,ep_7b20cdba2e3851a7,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_2c044fbf6262867a,nr_4e9c63cea18b6070,ep_8d220ba0a7641d77,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_9007de93b2b6c21d,nr_ad88c86c6cc16a64,ep_b766c84ca076d87c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_35e0c3f2c66f4dcc,nr_bc6c60c7da98e4fc,ep_d6774d9ac937e907,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_8f709b5c21c6389e,nr_091e1739f0cd840a,ep_530c8899dc8d0bd2,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_8ad52ebde50c8294,nr_9d85462012a64277,ep_97af82bbcc988702,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b317736e00010b31,nr_79c87b6f0c5539f2,ep_50484e8df7dca3b7,BIRTHDATE_AGE_MISMATCH,MEDIUM,Sat Nov 07 1953 04:00:00 GMT-0400 (Chile Summer Time),,OPEN
dq_1b96f51082e4fdd4,nr_79c87b6f0c5539f2,ep_50484e8df7dca3b7,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5e881b8fb42f1f71,nr_f1da246f42b8d205,ep_ed83c7737900024a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_92a15414ec8a9b91,nr_2980bd6f9415b0ce,ep_24e75f058bd12d55,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a63276e062f6a607,nr_873445aa94226add,ep_3694256728072d93,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_8feb687e944a9c9d,nr_34594da566826494,ep_5450663b5f8e6f7a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_6b676f572db72fb1,nr_34594da566826494,ep_5450663b5f8e6f7a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_44945109fe5acb42,nr_3a5da64060b9b2ec,ep_8969f9b74d3be627,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b7e351fafb21b6c4,nr_1ce76d07e7c74432,ep_34ea571425f35158,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_27ebbc07f8ee566b,nr_1ce76d07e7c74432,ep_34ea571425f35158,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a5942af0ae9fb0e7,nr_7ddb08b5e951cf9f,ep_778ca4eefef13f72,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_83d33b9ad2f2e61c,nr_7ddb08b5e951cf9f,ep_778ca4eefef13f72,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_98b58187dd016596,nr_b6eb06b310b02ed6,ep_0743822c43273848,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_af26a1f8af7530d7,nr_b6eb06b310b02ed6,ep_0743822c43273848,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f6a10b3907966112,nr_8dbaad2a0ed33db2,ep_ba0eb9ad150755a4,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_19131f43cc336426,nr_e3c6aeb000aea76e,ep_b3ca1a82f67232f4,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_460f7e4c7448b68d,nr_e3c6aeb000aea76e,ep_b3ca1a82f67232f4,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_819aa2a9c288c0ca,nr_d14c788d5a80238c,ep_5ddfe5f94600368b,BIRTHDATE_AGE_MISMATCH,MEDIUM,Sun Apr 08 1984 04:00:00 GMT-0400 (Chile Standard Time),,OPEN
dq_68b2eaec4f4fd9ca,nr_d14c788d5a80238c,ep_5ddfe5f94600368b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f780bd47fddab610,nr_ed630fa9781fa798,ep_deca9dd1fd8eb96e,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_7a104f9fbcb242f5,nr_eeaebd095acbb10b,ep_4eed4c052f8ae896,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f49e19745f77b100,nr_57f6f16d96962564,ep_017137ae4e7cede1,DATE_PARSE_FAILED,MEDIUM,07-0-1944,,OPEN
dq_233af9f195818eb1,nr_57f6f16d96962564,ep_017137ae4e7cede1,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_7789a1013ad9b74f,nr_57f6f16d96962564,ep_017137ae4e7cede1,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_dabc1de2d9435c2a,nr_60324cca60cdb9bd,ep_2457bc3bf8b3e6e8,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5bbef47be780e63c,nr_c3fd5fd175df565c,ep_6c1485df036440be,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c38e150bf173cbbb,nr_9746248db51d1670,ep_a50adf82d071b032,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_da0e4cd790329762,nr_cc9c43c91e948d0b,ep_38d4c6d8bf50ef36,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_23e98341203bcdac,nr_46cc9f8134161278,ep_e41eb5627b06f0f4,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_2613f79f6a110888,nr_e753ce08d89c7f25,ep_ef4e929754de9c09,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_633d8d5447b627c2,nr_fc52e144f246e198,ep_ae0ebf7909fc7ba7,BIRTHDATE_AGE_MISMATCH,MEDIUM,Mon Aug 02 1954 03:00:00 GMT-0400 (Chile Standard Time),,OPEN
dq_44e8b8fca1a6b2fe,nr_fc52e144f246e198,ep_ae0ebf7909fc7ba7,MANUAL_RUT_OVERRIDE,LOW,10277486-8,,RESOLVED_AUTO
dq_ece49fbb8ee3a770,nr_d1eba27500e84cf5,ep_d969c414211dc665,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5810939d424e1a58,nr_039611317dd069dc,ep_4adc429c00d61eff,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_0096cfb3b4bc2b05,nr_21f96f683d169b2a,ep_7a26f0a6762ff9cf,BIRTHDATE_AGE_MISMATCH,MEDIUM,Wed Apr 01 1970 04:00:00 GMT-0400 (Chile Standard Time),,OPEN
dq_d40f0237aad2ca4a,nr_21f96f683d169b2a,ep_7a26f0a6762ff9cf,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5a3a931b07ab9c0d,nr_b056db8d58b04257,ep_f7e91b93c5ea08b0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4261c149084b061d,nr_da1ce6981da4af46,ep_795adbf86c816cee,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_1fa02c1dfc9771c1,nr_efb4f2ca9ed1428d,ep_478a50647dea2639,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_0a0effb44b73a154,nr_de8ff55b89dede9b,ep_41c06899caa4e494,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_d65686726ffdeee3,nr_aa6a5596c5596cb5,ep_07e6a52252e1c569,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b190002dab3a2c9d,nr_b242c0bfc958dc20,ep_15755b674390452d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_3cafae55f3920de5,nr_b242c0bfc958dc20,ep_15755b674390452d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_509a4f468f97ccb5,nr_042b91f466570264,ep_14a15f9f85846707,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_8955998b2a8802a7,nr_e2d6e6d30799b052,ep_b057eccdd560b7ca,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a3f4f6f47ecd17cf,nr_c4b45bd2fd74fe45,ep_81d2737e04e1655a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_edc5c261ae37475c,nr_c4b45bd2fd74fe45,ep_81d2737e04e1655a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e3ac8d007aa2254c,nr_c63b8417321b872c,ep_f42ff478b0639650,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_dfb28055eafd1e02,nr_c63b8417321b872c,ep_f42ff478b0639650,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a3bf1504156f8806,nr_a43b0a77aa4bd83e,ep_fa3b306993b13c74,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_05f70b7ffc32c6c5,nr_a43b0a77aa4bd83e,ep_fa3b306993b13c74,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_8eadddb9f192f785,nr_49036b6d905472c8,ep_aaaf72b0d6e59d5c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b5ca635077c67262,nr_49036b6d905472c8,ep_aaaf72b0d6e59d5c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f54d3203fb9af050,nr_7efe22192ecb9ce0,ep_2b825da2f8ea332f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_74196c531ac79179,nr_ee5b94556ea919cb,ep_cf19d343225b8039,BIRTHDATE_AGE_MISMATCH,MEDIUM,Fri Nov 28 1958 04:00:00 GMT-0400 (Chile Summer Time),,OPEN
dq_3f6eaa2380685c4e,nr_ee5b94556ea919cb,ep_cf19d343225b8039,MANUAL_RUT_OVERRIDE,LOW,6135126-4,,RESOLVED_AUTO
dq_7d19590c98f96cc2,nr_ee5b94556ea919cb,ep_cf19d343225b8039,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_34efc1bdbc5351fb,nr_ee5b94556ea919cb,ep_cf19d343225b8039,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_cbf207bff60d0d3d,nr_67ad888fdc89c903,ep_27ae87313b7a4cf1,BIRTHDATE_AGE_MISMATCH,MEDIUM,Thu Jan 20 1949 04:00:00 GMT-0400 (Chile Summer Time),,OPEN
dq_e70153038a476ccc,nr_67ad888fdc89c903,ep_27ae87313b7a4cf1,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_01dcfe68d6a1823c,nr_67ad888fdc89c903,ep_27ae87313b7a4cf1,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ba8a794c44db86a4,nr_7037f15903974aa5,ep_8227e6621dbe9eb5,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b3b3f30a403e477b,nr_7037f15903974aa5,ep_8227e6621dbe9eb5,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_cc75bca38c84595f,nr_eadb46c8591bbd62,ep_1a375ae96ce6e162,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4e38fa8fa0bc046f,nr_2ef46cde7657a55f,ep_4e1403f0d54a8dda,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_56145650af4c4c4e,nr_2ef46cde7657a55f,ep_4e1403f0d54a8dda,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_536563490fd8c356,nr_c5545837f788ac89,ep_d351d44006591fc0,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_3dbef5ff398cd765,nr_42124f34d37b6703,ep_20eb52ed8f4d3055,BIRTHDATE_AGE_MISMATCH,MEDIUM,Tue Feb 28 1956 04:00:00 GMT-0400 (Chile Summer Time),,OPEN
dq_fc5b744248dff1f0,nr_42124f34d37b6703,ep_20eb52ed8f4d3055,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b7cd9319c4fca28a,nr_42124f34d37b6703,ep_20eb52ed8f4d3055,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_2ac64b569e21548b,nr_e7c4456d86560793,ep_a167594ae9d494bd,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_0b9bd560a11bcac5,nr_1d39e24f29aa6f3e,ep_6cdf8f557a30da77,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4ce79a0397ab9c80,nr_33d58f37e47f9b46,ep_7642232a4088d933,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_1dcad7e2dd4a3652,nr_be51f8f2387db007,ep_5bc1456172308860,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_79e0d244f2dead9c,nr_be51f8f2387db007,ep_5bc1456172308860,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_44e98cd8bfb0ce52,nr_db34b6e2a3eefc9f,ep_4624fb450e81e659,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_089ef8f075db924a,nr_db34b6e2a3eefc9f,ep_4624fb450e81e659,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_f8ce40833887b8de,nr_c9984e75157b283e,ep_4b9275c10067702f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c5a91814bdd109f2,nr_c9984e75157b283e,ep_4b9275c10067702f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_3eed07ea310ebb94,nr_b0fe9a7d0e2606f8,ep_8562cb3eef52dbe2,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4966125e7cc10c02,nr_c9e5b89f1a7c6c5e,ep_27e9b6bd890f7e67,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_8ddf0c577966af40,nr_c9e5b89f1a7c6c5e,ep_27e9b6bd890f7e67,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_8e54eccfc76f2491,nr_827655d9de19fbfe,ep_496695f848097dcd,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b5ca654da8675283,nr_d13d70eca26a80cd,ep_8daf36d2ccb51214,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_09c2c04623375ba7,nr_4b874749b42123f7,ep_c2136c1a8c302d6a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_18d3dc4d5d6517f3,nr_461ab8850ba516df,ep_60612dd6f94c07f1,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_89d8517efabefebc,nr_461ab8850ba516df,ep_60612dd6f94c07f1,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e5aa7a23903802fd,nr_3e0f7f9928decd2d,ep_8d50bb398f4b069c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ac8220d964171ef8,nr_3e0f7f9928decd2d,ep_8d50bb398f4b069c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_dd70c2f8de654461,nr_c80d7f45f9094d7a,ep_45a34599cfd1b2ce,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_d26258bc52d5eae3,nr_63825a6ae9332ba8,ep_1a6282f014fe0c57,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ffa82f6b2eb06326,nr_cbc5adbeea2c7b39,ep_213e0859e6701722,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_8c48ad2ac0688533,nr_dc7817e3bf2137c6,ep_e7cf2fab89404048,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_1315177a014c7089,nr_d02c311396bebdf3,ep_f19ee7f02ef8fe5d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_32beeebbc7063e47,nr_d02c311396bebdf3,ep_f19ee7f02ef8fe5d,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_78ed9d46baa004d0,nr_da93826880686fd2,ep_f43fcc593f3dc8ba,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_a2ef57b189984664,nr_8e14122fbacf5469,ep_bcbcb2287c50c3db,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b5d916542f7e76cb,nr_8e14122fbacf5469,ep_bcbcb2287c50c3db,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_54a156798da68c38,nr_e910aea8fb1365ed,ep_a16ab4744ee7581c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_189e5a51f8d654bb,nr_c2655ba1a5d9907f,ep_277aaa9258fd693a,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c7ede1b875be02b3,nr_1275f1216d214ba4,ep_4c68f72125777a93,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_fb92d2b6e1b82ae9,nr_1275f1216d214ba4,ep_4c68f72125777a93,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_916e7b7a1a70a904,nr_70d64d65a9eaa152,ep_3a16f80437654492,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4dad9019ac985004,nr_403c14bccbd689aa,ep_58c951ca126a514c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_98830182987a47a4,nr_403c14bccbd689aa,ep_58c951ca126a514c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ff704938f2414b57,nr_11620c56cf4ff0c1,ep_ddbae5046d5e7a37,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_cca6ceba3bb91015,nr_11620c56cf4ff0c1,ep_ddbae5046d5e7a37,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_eaf47a1f21541a0d,nr_481b3b4c0b35da06,ep_93d9607dd00bd59b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_4b05bc6e563ec6d2,nr_481b3b4c0b35da06,ep_93d9607dd00bd59b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b99555c207b3c0ec,nr_45b7854a939db2d7,ep_e775a5a88a7b9e49,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_898457fd99db4a86,nr_989fe76fbfbebd05,ep_93d9607dd00bd59b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e3ba5a975470b8ed,nr_989fe76fbfbebd05,ep_93d9607dd00bd59b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5133db0af5ef3a33,nr_493ed975071ca7d0,ep_a0f814afb6821bff,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e6435813110d0355,nr_f71412f4e67e2c97,ep_db06f2fc3556ec2c,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e6b9fbc6066e02c6,nr_07408a57878add8e,ep_6c6b26f6954a4e90,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_0f814f724c053744,nr_c2ee686e506b2370,ep_7cbca5f1ffedce96,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_3df1177ef5897e88,nr_5ee77ee3d90bd31d,ep_88e27b946d7c5209,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_5c3b89b9f474541b,nr_79972f1f3ae74cbb,ep_a5b8355fcb35d886,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_cf6235732237015e,nr_e5d952c6c0ed6c05,ep_657c980b40eeef9f,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_89caa8d2133185db,nr_3cd672fe18131cfd,ep_cb1c3fc3e86a12e3,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_ea19864b7c4e9ed0,nr_88d4558ddfb0903a,ep_c0bfad837c1dd10b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_686be19f630afe3f,nr_88d4558ddfb0903a,ep_c0bfad837c1dd10b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_b8dae27ec7686fa3,nr_53eb665791cf6897,ep_5091ca21f99a927b,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_e3ccda4ee9c756de,nr_cb1d93f18b756cee,ep_41fa7088ce4ceaa9,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
dq_c79df36bad7c32a4,nr_cb1d93f18b756cee,ep_41fa7088ce4ceaa9,ENUM_NORMALIZED,LOW,,,RESOLVED_AUTO
